citationVelocity,paperId,citations_count,pid,Venue Citation Count,Venue Scholarly Output,Venue Percent Cited,Venue CiteScore,Venue SNIP,Venue SJR,avg_pub,avg_hidx,avg_auth_cites,avg_high_inf_cites,max_pub,max_hidx,max_auth_cites,max_high_inf_cites,first_pub,first_hidx,first_auth_cites,first_high_inf_cites,last_pub,last_hidx,last_auth_cites,last_high_inf_cites,citation_count_per_year,inf_citation_count_per_year,Venue Rank Ratio,citationVelocity_cite,citation_count_per_year_cite,inf_citation_count_per_year_cite,fos_Psychology_Medicine_cite,fos_Psychology_cite,fos_Other_cite,cs_m1,cs_m2,cs_m3,cs_m4,cs_m5,cs_m6,cs_m7,cs_m8,cs_m9,cs_m10,cs_m11,cs_m12,cs_m13,cs_m14,cs_m15,cs_m16,cs_m17,cs_m18,cs_m19,cs_m20,cs_m21,cs_m22,cs_m23,cs_m24,cs_m25,cs_m26,cs_m27,cs_m28,cs_m29,cs_m30,cs_m31,cs_m32,cs_m33,cs_m34,fos_Physcology,fos_Business_Economics,fos_Government_Law,fos_Sociology,fos_Education_Educational_Research,fos_International_Relations,fos_Public_Administration,fos_Other,paper_age
8,0d043d86ab208963403da0a06b31583a288297ba,38,JjG9,18010,2031,85.1,8.9,2.76,1.871,112,16.66666667,1154.333333,57.33333333,204,29,2700,141,93,7,178,8,39,14,585,23,6.333333333,0.333333333,0.050847458,0.657894737,1.168421053,0.074561404,0.131578947,0.236842105,0.631578947,0.44,0.43257738,0.398432463,0.274,0.303907014,0.274,0.347450538,0.272068903,0.426,0.35124599,0.39125,0.3,0.165,0.13,0.152197828,0.004374754,0.13739908,0.182339411,0.164444444,0.151351351,0.137094714,0.137262338,0.136421534,0.137467374,0.162444646,0.164878111,0.134279567,0.120117647,0.165,0.184128719,0.294496465,0.165,0.162986597,0.175063613,0,1,0,0,0,0,0,0,5
0,6b707ca7a6d689b159e826a6c1686982e5781912,59,DDGX,1287,218,78.9,5.9,4.18,3.223,62.5,21.5,1773.5,193,82,25,1951,216,43,18,1596,170,82,25,1951,216,5.9,0.4,0.025518341,1.305084746,1.825625504,0.1895682,0,0.372881356,0.627118644,0.8,0.8,0.805385534,0.756,0.669640533,0.734,0.621453951,0.753981424,0.67,0.751743707,0.652222222,0.8,0.574,0.6,0.582101287,0.693196525,0.530743685,0.423537544,0.587692308,0.591111111,0.497576806,0.554219438,0.527227744,0.530745449,0.548578944,0.574097481,0.513116087,0.617751819,0.574,0.515224215,0.795882625,0.582222222,0.600540228,0.590630081,0,0,0,0,1,0,0,0,9
25,80b2aea2452bf0025a9cd0c058d9062fdf61ece4,165,WaEX,7547,746,90.6,10.1,5.022,13.773,32,13,864,74,32,13,864,74,32,13,864,74,32,13,864,74,27.5,4.166666667,0.020408163,2.945121951,4.199586237,0.339046167,0,0,1,0.79,0.805990317,0.859311321,0.848,0.872979756,0.744,0.748377061,0.871320918,0.806,0.875862469,0.712631579,0.8,0.66,0.65,0.686320986,0.867649926,0.642391257,0.652403846,0.533333333,0.777636364,0.508929075,0.5771315,0.639688615,0.642586564,0.662444141,0.65981199,0.652839699,0.662857143,0.66,0.679994144,0.8953546,0.653846154,0.565780621,0.613522013,0,1,0,0,0,0,0,0,5
0,f67560c280b9d5741d0d541fac63e04ca7be159a,14,Pkez,640,164,81.7,3.9,1.693,2.35,136.2,35.8,11168.4,804.2,376,80,27460,1753,75,21,3084,452,18,9,392,39,4.666666667,1.666666667,0.0625,0.857142857,1.69047619,0.092857143,0,0.214285714,0.785714286,0.43999994,0.567158242,0.582871425,0.824,0.903638138,0.854,0.830542695,0.577751647,0.762,0.657414024,0.771,0.4,0.748333333,0.77,0.752044328,0.964589901,0.747001658,0.755479371,0.755454546,0.740714286,0.649153541,0.692232097,0.744586844,0.747024085,0.761521083,0.748310864,0.760120352,0.772227343,0.748333333,0.746615385,0.799669403,0.746060606,0.757755776,0.757670251,0,1,0,0,0,0,0,0,2
13,255b2cb3b823637d149c8f57b5340f23024e6af1,72,LeZ2,1081,138,76.1,7.8,4.132,3.856,38.5,12,518,32.5,45,16,801,52,32,8,235,13,45,16,801,52,10.28571429,0.571428571,0.012067578,0.388888889,1.392857143,0.111937831,0,0.069444444,0.930555556,0.81,0.804332768,0.836270243,0.754,0.754453878,0.756,0.811946803,0.794166407,0.692,0.775745031,0.742307692,0.8,0.6325,0.64,0.637023182,0.820065993,0.621487458,0.6325,0.637023182,0.603807107,0.559582803,0.608357968,0.619149016,0.621426987,0.650885536,0.632553047,0.639656727,0.657741935,0.6325,0.641858685,0.748945458,0.628076923,0.637023182,0.590300601,0,0,0,1,0,0,0,0,6
14,df0784a1fbba2ae74d71b699e0717342d0f9d70e,144,mgBL,5804,693,91.5,8.4,2.598,2.88,184.5,34,4993.25,292.5,342,50,8150,538,342,50,8085,433,188,33,3236,173,13.09090909,0.636363636,0.024464832,3.083333333,3.63492765,0.243667328,0.305555556,0.555555556,0.138888889,0.43,0.43,0.385247467,0.526,0.318070818,0.512,0.605927639,0.244917487,0.706,0.405423517,0.635517241,0.4,0.65,0.675,0.657161975,0.851316276,0.637690021,0.619413919,0.654545455,0.596202532,0.52422008,0.564053673,0.639194615,0.637636855,0.665816828,0.650055934,0.658652525,0.7,0.65,0.654365479,0.74945746,0.656521739,0.635683887,0.661230469,1,0,0,0,0,0,0,0,10
7,ca3474ead025a364b6d9b5d1cfec99001563f75c,48,LX8G,1744,263,77.2,6.6,2.236,5.557,85,20.33333333,5242.333333,290,215,46,12898,624,22,6,116,9,215,46,12898,624,8,0.5,0.070707071,3.395833333,3.559375,0.249652778,0.020833333,0.229166667,0.75,0.676,0.668635839,0.755500098,0.756,0.80435414,0.728,0.691262719,0.777203112,0.668,0.79568895,0.650869565,0.8,0.52,0.525,0.520709777,0.553996527,0.512066631,0.437120253,0.585,0.54868421,0.515921562,0.536349295,0.513221534,0.511933827,0.511430442,0.520134268,0.505163546,0.544634146,0.52,0.542316829,0.628868549,0.548095238,0.608101352,0.525961539,0,1,0,0,0,0,0,0,5
0,da3ba6e96b1b310855849a20228a99ed009f378b,36,YNDQ,2088,254,78.3,8.2,4.316,7.131,27,9,243,25,27,9,243,25,27,9,243,25,27,9,243,25,4,0.111111111,0.010458568,0.833333333,1.799816619,0.173148148,0,0,1,0.40000004,0.418257938,0.395916344,0.406,0.35991628,0.31,0.403558497,0.300838103,0.494,0.419747861,0.51,0.3,0.5975,0.595,0.598035201,0.747951455,0.59665068,0.65,0.604545455,0.582,0.586719846,0.597305344,0.596516979,0.596630082,0.598542394,0.597520266,0.597865162,0.588571429,0.5975,0.602397647,0.649878326,0.597727273,0.590654935,0.605809769,0,0,0,0,0,0,0,1,8
0,a7b38d2d66cdb917518e32fc4bd86f79bd406be7,29,Jad9,2168,319,78.1,6.8,1.895,2.35,128.1428571,37.57142857,11324.57143,669.1428571,273,75,30135,1968,8,4,56,8,176,50,12560,643,3.625,0.5,0.054545455,2.517241379,3.374178982,0.180254516,0.655172414,0.172413793,0.172413793,0.88000005,0.843837037,0.892727248,0.804,0.786688281,0.77,0.809677923,0.774282776,0.78,0.858726061,0.787241379,0.8,0.8,0.775,0.80925643,0.988345795,0.79825594,0.75,0.798214286,0.818554688,0.719256441,0.762832473,0.7974677,0.798224283,0.80287788,0.8000336,0.801349612,0.766666667,0.8,0.800028278,0.899575643,0.8,0.798565894,0.790510949,0,0,0,0,0,0,0,1,7
0,4b5d83b07c7bbb4fbfe1c03cf85795c1e7582c5a,32,L22B,1115,182,83.5,6.1,3.205,3.82,14.5,4.5,173,7,28,8,313,13,28,8,313,13,1,1,33,1,4,0.125,0.013232514,1.03125,2.170907738,0.124739583,0,0,1,0.45999998,0.450529975,0.422391402,0.436,0.543867732,0.436,0.483220001,0.324821825,0.516,0.458106868,0.509230769,0.3,0.638,0.65,0.639805125,0.830248321,0.635320414,0.6,0.639805125,0.622972973,0.614407879,0.618490426,0.634129993,0.635317318,0.640905989,0.638007278,0.63860546,0.66005988,0.638,0.649846375,0.699353713,0.639166667,0.639805125,0.665294118,0,0,0,0,0,0,0,1,4
0,b806f59b3ccbb22dc4fea48508d58c461dd83dd1,31,mD8j,1743,276,86.2,6.3,1.627,1.91,7,3,46,0,7,3,46,0,7,3,46,0,7,3,46,0,3.1,0,0.044067797,1.161290323,2.393394777,0.159639017,0.35483871,0.419354839,0.225806452,0.29999998,0.290193636,0.255058315,0.264,0.220701776,0.28,0.289292003,0.257689749,0.422,0.271271512,0.348947368,0.3,0.49,0.45,0.491140605,0.472947726,0.476410735,0.551377953,0.485714286,0.430995475,0.46861893,0.511546078,0.475133028,0.476285718,0.51162859,0.490145516,0.49215603,0.436813187,0.49,0.503711816,0.698200594,0.496428571,0.480600115,0.482463929,1,0,0,0,0,0,0,0,9
0,f5e55f4fa8abb81146c57d2ca50548253802035c,26,Rb5N,5608,938,80.4,6,1.819,2.33,267.8333333,52.83333333,16373.83333,986.3333333,590,120,50207,2894,29,12,598,25,590,120,50207,2894,3.714285714,0.285714286,0.011312217,1.692307692,3.555677656,0.196611722,0.692307692,0.076923077,0.230769231,0.08,0.140266578,0.124768159,0.142,0.120724757,0.142,0.220774605,0.268757026,0.422,0.140017376,0.336111111,0.3,0.383333333,0.375,0.381610574,0.211036433,0.384007711,0.350465766,0.401666667,0.395977012,0.420668148,0.444014618,0.382186343,0.384256457,0.375033407,0.38308246,0.374322548,0.364285714,0.383333333,0.379254598,0.494953679,0.388709677,0.391920986,0.387262357,1,0,0,0,0,0,0,0,6
0,3ed8f27611042b0fdef6b2e777d8002f2827ea0c,51,vR3L,3225,192,89.1,16.8,4.986,5.309,24.5,11,2375.25,159.5,39,21,6689,477,38,10,556,32,5,1,55,5,5.666666667,0.555555556,0.005649718,2.294117647,2.635877684,0.187301587,0,0.215686275,0.784313725,0.72,0.416087243,0.384509256,0.51,0.48189127,0.59,0.523614867,0.342104795,0.51,0.430346114,0.514285714,0.4,0.622,0.65,0.623737321,0.799731372,0.621973877,0.7,0.638095238,0.62,0.575148441,0.599803085,0.617392865,0.621978436,0.640707853,0.621994333,0.638989429,0.656938776,0.622,0.612546543,0.699134826,0.6204,0.653760258,0.659669422,0,1,0,0,0,0,0,0,8
12,5e45cb8619d2b081a0bd2c4a76a4b26f3edacd56,80,5KzE,4975,355,89.9,14,4.752,11.19,64.6,23.6,4605.4,291.8,159,53,13893,895,44,17,1377,99,2,2,147,14,10,0.875,0.004524887,2.85,3.030500301,0.265069319,0.0875,0.35,0.5625,0.38,0.372433791,0.354760666,0.236,0.293710101,0.28,0.326659694,0.261403143,0.512,0.307650293,0.407083333,0.3,0.575,0.6,0.577663893,0.695616109,0.563572661,0.405660377,0.675,0.6,0.53729702,0.539793408,0.567219356,0.563530014,0.617813771,0.575040547,0.604136909,0.627272727,0.575,0.582566953,0.698868706,0.595,0.680988556,0.562181818,0,1,0,0,0,0,0,0,7
6,0f60d72f78b751c1def70e0c2b846eb21bb78cfa,60,9lgl,9093,718,90.3,12.7,4.28,3.047,99.75,23,5042,344.25,202,34,7304,567,27,12,1548,118,56,17,7304,368,6,0.2,0.027149321,1.366666667,1.97896164,0.146243386,0.1,0.533333333,0.366666667,0.43999997,0.345128814,0.23625619,0.236,0.177046299,0.28,0.37117839,0.247194478,0.482,0.206503557,0.438518519,0.3,0.475,0.45,0.473875779,0.432605357,0.456155248,0.65,0.473875779,0.54338843,0.49416705,0.497081272,0.458607444,0.45596122,0.449657825,0.475215107,0.433882527,0.416666667,0.475,0.489811697,0.648819525,0.484615385,0.473875779,0.426997579,0,0,0,0,0,0,0,1,9
14,b5f19c09b8d8909a728bfa61fb2ad7cd6e797ed1,297,KRgk,2563,212,88.7,12.1,6.335,21.239,109.5,29,3785.5,333,163,39,5661,500,163,39,5661,500,56,19,1910,166,19.8,2,0.007849294,2.972972973,4.536444144,0.540559134,0,0,1,0.78000003,0.754703075,0.828288064,0.822,0.909868287,0.822,0.779703214,0.865081333,0.798,0.849694517,0.790588235,0.8,0.5375,0.525,0.537811162,0.600568379,0.540021342,0.544782609,0.566666667,0.545,0.558637324,0.574404508,0.539454954,0.539966862,0.508310232,0.537553943,0.509086036,0.516666667,0.5375,0.538899903,0.599445,0.5375,0.571579589,0.535843374,0,1,0,0,0,0,0,0,7
5,eea154b0c76ad9019b17a806387d404071564e33,16,Rjpb,2088,254,78.3,8.2,4.316,7.131,59.5,17.5,1800,94,93,25,3228,168,26,10,372,20,93,25,3228,168,5.333333333,0,0.010458568,0,0.90625,0.125,0,0.0625,0.9375,0.6,0.6,0.63104896,0.468,0.549840361,0.468,0.412296653,0.475707657,0.468,0.514453575,0.468,0.4,0.734,0.7,0.737898394,0.954259983,0.730447827,0.715777565,0.737898394,0.723653846,0.704874591,0.713290734,0.731344832,0.730413692,0.715828493,0.734036407,0.713526075,0.690618557,0.734,0.717272727,0.799796078,0.73037037,0.737898394,0.731899225,0,0,0,0,0,0,0,1,2
0,3f4018d6c566fa45ac136cea77fbfdfe28971962,11,Bq0p,2474,272,89.7,9.1,3.062,3.272,52.25,16.625,1638.875,117.875,122,34,3793,353,108,34,3793,353,25,12,1276,82,2.75,0.25,0.006379585,0,0.696969697,0.090909091,0.272727273,0.545454545,0.181818182,0.26999998,0.334963585,0.339594203,0.238,0.382057696,0.336,0.345229994,0.509473294,0.524,0.297049268,0.4184,0.5,0.5875,0.6,0.592912661,0.725209941,0.563230802,0.6,0.48,0.674509804,0.493220368,0.569805538,0.562229904,0.563117946,0.618706524,0.587599996,0.600357792,0.626923077,0.5875,0.592060232,0.748416914,0.5875,0.449268557,0.574601594,1,0,0,0,0,0,0,0,3
0,2914ac734ed6461299934f53a10e1eed4063f606,48,R1qX,1458,325,75.7,4.5,1.916,1.671,27.5,15,1126.5,54.5,44,20,1313,60,11,10,940,49,44,20,1313,60,4.363636364,0.272727273,0.030150754,5.5625,5.341046627,0.338376323,0.270833333,0.354166667,0.375,0.50000006,0.542112396,0.43926767,0.456,0.310957484,0.53,0.505813453,0.362044341,0.532,0.350447626,0.565,0.4,0.7,0.725,0.710553683,0.921775209,0.690457872,0.644495413,0.605555556,0.733763189,0.548924097,0.55014645,0.692150857,0.690370891,0.70832865,0.70008805,0.697782532,0.75,0.7,0.7151702,0.799613446,0.703846154,0.602342606,0.665585586,0,0,0,1,0,0,0,0,10
0,1e4a550ba6caf352e20e1eb8726ce2088131ffaf,12,exBp,1911,179,85.5,10.7,4.982,5.992,19,8,302,14,19,8,302,14,19,8,302,14,19,8,302,14,4,0.333333333,0.004022526,0,0.777777778,0.125,0,0.083333333,0.916666667,0.79,0.778286922,0.841183272,0.77,0.824421163,0.77,0.771092969,0.831652374,0.636,0.819527482,0.711428571,0.8,0.637,0.625,0.640148941,0.828421341,0.631719538,0.641487603,0.666666667,0.628903162,0.606430858,0.608637137,0.63123679,0.631670957,0.640650499,0.637046002,0.635226144,0.628848561,0.637,0.653568401,0.767686885,0.63122807,0.649839228,0.641393787,0,0,0,1,0,0,0,0,2
5,4c2456961b093910424862f611f8d334b6deb2b8,63,5XbB,1911,179,85.5,10.7,4.982,5.992,12,7,318,17,12,7,318,17,12,7,318,17,12,7,318,17,5.25,0.333333333,0.004022526,2.428571429,2.843904464,0.161763325,0.015873016,0.126984127,0.857142857,0.31,0.28349365,0.20959136,0.538,0.31788742,0.538,0.55636069,0.267305852,0.59,0.318401615,0.612608696,0.4,0.618571429,0.63,0.621634846,0.792842543,0.60818119,0.568461539,0.621634846,0.618375394,0.57747562,0.592647612,0.608460459,0.608174953,0.621249198,0.618583377,0.609939377,0.641366712,0.618571429,0.627195965,0.699519236,0.616222222,0.621634846,0.606468173,0,0,0,1,0,0,0,0,11
7,3c54b4b3e6e7a0deec7c964b1d5edce23f93c524,66,2Qr7,966,251,74.1,3.8,1.735,1.769,122,39,4294,242,122,39,4294,242,122,39,4294,242,122,39,4294,242,5.5,0.25,0.040201005,0.363636364,1.156854257,0.080501443,0.015151515,0.136363636,0.848484848,0.56,0.564401,0.46159047,0.604,0.341103822,0.564,0.570589807,0.362044341,0.65,0.451947666,0.607,0.4,0.535,0.47,0.546097918,0.593976868,0.511781714,0.509200931,0.570588235,0.472344689,0.485697387,0.529546732,0.510422405,0.511844524,0.552850692,0.534923319,0.529560297,0.44725,0.535,0.516154078,0.796677193,0.547272727,0.597243816,0.518850103,0,0,0,1,0,0,0,0,11
0,864b0a82a98a5db3176c8a7caeb359d1174dd2ce,10,YDOZ,1081,138,76.1,7.8,4.132,3.856,15,4,44,2,15,4,44,2,15,4,44,2,15,4,44,2,1.25,0,0.012067578,1.6,2.631190476,0.160238095,0,0.1,0.9,0.59,0.672893358,0.718783939,0.748,0.69623403,0.698,0.69899089,0.794166407,0.734,0.747067385,0.7275,0.8,0.724285714,0.73,0.725487779,0.946167792,0.724608334,0.70436664,0.745,0.713209877,0.699576799,0.703699396,0.722837952,0.724618639,0.73160865,0.72427583,0.731941962,0.732643678,0.724285714,0.719640698,0.769312267,0.7235,0.745867368,0.723299389,0,0,0,1,0,0,0,0,7
73,6483f159270f3a7bfa0508853166905488cc1a03,602,925Z,3816,356,89.3,10.7,3.692,6.423,2.333333333,2,663,60.66666667,4,3,700,62,4,3,700,62,2,2,658,61,66.88888889,6.333333333,0.035242291,1.242524917,2.003856853,0.121685651,0.068106312,0.478405316,0.453488372,0.43000004,0.462999071,0.497810092,0.452,0.549578393,0.55,0.654305106,0.447515777,0.53,0.525326029,0.56125,0.5,0.804,0.82,0.831658801,0.989465533,0.79636593,0.766652828,0.756111111,0.82,0.577400827,0.618002785,0.796203786,0.796168029,0.834534861,0.804190994,0.824276761,0.84599772,0.804,0.808606171,0.948708591,0.7988,0.753236639,0.802902585,1,1,0,0,0,0,0,0,8
9,012d5842b1cce33d0341270549ff226dc85e3bf0,40,WQNe,2474,272,89.7,9.1,3.062,3.272,135.4,36.4,19753.2,1731.6,528,124,80784,6823,124,49,17622,1802,528,124,80784,6823,8,1,0.006379585,0.925,1.51125,0.059583333,0.125,0.6,0.275,0.6,0.608631507,0.47175886,0.818,0.781483304,0.798,0.75018043,0.2685442,0.736,0.63812887,0.742307692,0.8,0.89,0.95,0.999864023,0.99950002,0.881308213,0.842666667,0.963888889,0.876083916,0.659026953,0.712603295,0.881548371,0.881232824,0.913782134,0.890070803,0.909118433,0.940526316,0.89,0.856258252,0.99872765,0.888709677,0.974600108,0.847486034,1,0,0,0,0,0,0,0,4
0,351a38444614a4ff675b356cd433c516925932c0,24,9dym,1744,263,77.2,6.6,2.236,5.557,46,19.5,3304.5,202,65,27,4643,280,65,27,4643,280,27,12,1966,124,2,0,0.070707071,2.166666667,2.454083995,0.119047619,0,0.041666667,0.958333333,0.48000002,0.451198632,0.416893966,0.542,0.37735044,0.514,0.540411237,0.326991613,0.592,0.445171454,0.573478261,0.4,0.5775,0.58,0.577597997,0.701632454,0.577542477,0.550961539,0.6,0.587317073,0.572934385,0.573629133,0.577329464,0.577531252,0.573883498,0.577511585,0.574053194,0.584347826,0.5775,0.579401599,0.599746206,0.57875,0.6,0.588108747,0,1,0,0,0,0,0,0,11
0,7f0e48e6a85a92cb5c3249e005b705ec656092b9,11,a5DY,18010,2031,85.1,8.9,2.76,1.871,21,6.5,207.25,13.75,29,8,257,17,29,6,240,16,16,6,257,17,1.833333333,0.333333333,0.050847458,0.636363636,0.990909091,0.072727273,0,0,1,0.33,0.45372002,0.41913898,0.48,0.530377363,0.494,0.352158864,0.272068903,0.614,0.486877142,0.57,0.3,0.38,0.4,0.371027473,0.204272459,0.341015574,0.433159439,0.341176471,0.5,0.363143376,0.368822348,0.341293361,0.340964461,0.375878317,0.380036693,0.341815968,0.423076923,0.38,0.342620005,0.497818537,0.377272727,0.333745702,0.380211082,0,1,0,0,0,0,0,0,5
23,c6835eb886d6a67cf8fb0e09ef40c43f9164a86a,139,RmgL,1287,218,78.9,5.9,4.18,3.223,71.33333333,26,3914,250.3333333,79,36,8932,527,71,21,1509,116,64,21,1301,108,15.44444444,1.666666667,0.025518341,1.294964029,2.011813406,0.20890145,0.057553957,0.330935252,0.611510791,0.40000004,0.40000004,0.281252,0.51,0.294447968,0.43,0.493455945,0.247194478,0.582,0.382271486,0.5175,0.3,0.25,0.3,0.219028425,0.034327507,0.189498183,0.180984174,0.275,0.209574468,0.297,0.297,0.197611681,0.189692506,0.17907894,0.249867338,0.112348666,0.3,0.25,0.25,0.343940384,0.24375,0.273529412,0.233653846,0,0,0,0,1,0,0,0,8
10,0c5ec6be45751f902719408ff940aca2fe0ea3ac,76,LYJz,1458,325,75.7,4.5,1.916,1.671,65,23,4546.333333,298.6666667,152,48,11830,794,37,18,1633,92,152,48,11830,794,7.6,0,0.030150754,0.855263158,1.929057018,0.100125313,0.263157895,0.315789474,0.421052632,0.7,0.766117424,0.795960693,0.72,0.691210735,0.72,0.760893065,0.784680238,0.618,0.748205626,0.73,0.8,0.628461539,0.65,0.650761504,0.812382683,0.603681985,0.649381747,0.907692308,0.623161094,0.563895941,0.573207446,0.601853733,0.603548098,0.653640186,0.628553152,0.622588694,0.641631638,0.628461539,0.628608946,0.935174913,0.635180723,0.903939464,0.604853503,0,0,0,1,0,0,0,0,9
0,5793a24ab5783aac3824105eb73890299350264d,5,eRwQ,3225,192,89.1,16.8,4.986,5.309,32.66666667,11.66666667,2221.666667,126.6666667,84,28,6188,350,12,5,357,19,2,2,120,11,1.666666667,0,0.005649718,0,0.7,0,0,0,1,0.78,0.825425547,0.903625325,0.828,0.866687796,0.764,0.749122492,0.808773808,0.66,0.900121602,0.720909091,0.8,0.808333333,0.825,0.846891105,0.990584879,0.795163793,0.7638,0.832142857,0.814444444,0.552577731,0.639224049,0.791905816,0.795108008,0.857930595,0.808394683,0.849703746,0.846341463,0.808333333,0.81693703,0.949591739,0.808108108,0.803453623,0.812535211,0,1,0,0,0,0,0,0,2
0,036301e42dca6d9f07fba77cae9a0f64290b4634,26,Prvw,966,251,74.1,3.8,1.735,1.769,85.66666667,13.33333333,938.6666667,57,127,17,1510,97,59,11,507,22,127,17,1510,97,2.888888889,0,0.040201005,1.692307692,2.226739927,0.134661172,0.038461538,0.346153846,0.615384615,0.82,0.828758887,0.852151668,0.85,0.822665087,0.842,0.785732021,0.784680238,0.828,0.852501956,0.7935,0.8,0.8875,0.9,0.889098805,0.999434517,0.887637983,0.85049505,0.882142857,0.87971831,0.832579027,0.832617949,0.887503318,0.887641105,0.897459019,0.887496673,0.897497079,0.9,0.8875,0.885177767,0.900083859,0.888,0.881428571,0.894904459,0,0,0,1,0,0,0,0,8
0,3311d40548fbfebbf51c554f45c29d9a93d24b0e,9,AX5j,1458,325,75.7,4.5,1.916,1.671,48,15.5,1403,101.5,88,28,2671,193,88,28,2671,193,8,3,135,10,2.25,0.25,0.030150754,0,0.962962963,0.111111111,0,0.555555556,0.444444444,0.6,0.472022765,0.433525991,0.388,0.401067583,0.388,0.424109193,0.346104063,0.598,0.423063921,0.531,0.3,0.6025,0.605,0.605127149,0.758987333,0.600455501,0.621388889,0.618947368,0.63,0.558631065,0.56085354,0.59348593,0.600538059,0.579023474,0.602436364,0.572821299,0.6145,0.6025,0.589322301,0.698221102,0.604285714,0.621707965,0.637073171,0,0,0,1,0,0,0,0,3
8,8ae0da4c3a26d3d95b1afcd095f603df704a2ba9,129,e5rW,2563,212,88.7,12.1,6.335,21.239,27,8,325,26,27,8,325,26,27,8,325,26,27,8,325,26,10.75,1.333333333,0.007849294,4.364341085,4.912288616,0.531325501,0,0.11627907,0.88372093,0.55,0.561540762,0.516739747,0.378,0.38590176,0.416,0.5011715,0.485360269,0.61,0.400847491,0.5604,0.4,0.5875,0.575,0.588183576,0.725209941,0.586947766,0.55,0.638235294,0.6109375,0.578460346,0.578089227,0.586433595,0.586941706,0.582228344,0.587498547,0.581895713,0.566666667,0.5875,0.590834477,0.649144883,0.593181818,0.637883354,0.606413994,0,1,0,0,0,0,0,0,11
5,93ea92aa1735d70d2499ff58778e6c6a03490440,24,XGZ,2854,507,72.2,5.6,2.203,2.488,115,25.75,7450.5,362.5,375,80,28970,1401,55,8,232,14,375,80,28970,1401,4.8,0.2,0.040225261,1.291666667,2.125694444,0.118055556,0.208333333,0.625,0.166666667,0.39999998,0.324635675,0.282565305,0.556,0.312308826,0.336,0.524126898,0.279609249,0.604,0.442048808,0.466,0.3,0.374,0.3,0.369932986,0.192385301,0.363708887,0.367985568,0.368518519,0.3375,0.400367573,0.438718805,0.362833391,0.363600119,0.378294549,0.374118394,0.367605627,0.32270602,0.374,0.375384615,0.518149835,0.369375,0.39282631,0.378548951,1,0,0,0,0,0,0,0,4
0,ff22656ccf4cfda2357111fa4d9e1a0367252f83,52,zDyr,2864,279,80.6,10.3,6.373,17.134,62.66666667,17,1958.666667,119,108,28,4506,292,6,3,98,5,74,28,4506,292,8.666666667,0.833333333,0.006493506,1.288461538,3.229555861,0.370421245,0,0,1,0.79,0.782695744,0.841157222,0.846,0.91400587,0.818,0.76200687,0.871320918,0.708,0.868230375,0.69037037,0.8,0.65125,0.6525,0.654972721,0.853419163,0.643720091,0.634984152,0.625,0.720181818,0.608110968,0.60906533,0.643323128,0.643791508,0.629516586,0.651177873,0.621024914,0.657256098,0.65125,0.649432257,0.749157528,0.6634,0.625,0.643942953,0,1,0,0,0,0,0,0,5
5,0052d8f53dda84b24fc13da444cadb5b3f22db94,19,5KEw,530,97,78.4,5.5,3.1,2.765,85.33333333,25.33333333,2932.333333,251.3333333,129,34,4332,369,47,20,3065,369,129,34,4332,215,3.8,0.2,0.035885167,0,0.25,0.013157895,0.105263158,0.684210526,0.210526316,0.44,0.443159484,0.310927039,0.618,0.43163962,0.618,0.67309606,0.36350384,0.656,0.389248866,0.724,0.4,0.6875,0.725,0.740277947,0.906773052,0.645288303,0.403107345,0.9,0.9,0.497713985,0.560768849,0.643942844,0.645159471,0.826652568,0.687669635,0.802548242,0.783333333,0.6875,0.661546116,0.8991066,0.7625,0.9,0.70159129,0,0,0,0,1,0,0,0,4
12,7d19a90a9baf3139d839ff1094ebbeba38bde8da,146,Br8d,2542,368,75,6.9,2.143,1.818,42.42857143,13.14285714,1511.857143,82.42857143,165,39,5068,216,12,6,325,21,49,17,1525,125,13.27272727,1.272727273,0.038732394,1.780821918,2.173921949,0.115555506,0.02739726,0.082191781,0.890410959,0.6,0.597960448,0.685311973,0.812,0.780791973,0.806,0.805223933,0.751697562,0.696,0.753805562,0.739090909,0.8,0.656,0.6,0.664678203,0.861250931,0.652103313,0.600494979,0.655625,0.672222222,0.570233937,0.598779504,0.649019672,0.652103283,0.663525294,0.656001867,0.658570128,0.61205165,0.656,0.660151515,0.827949445,0.659393939,0.660142857,0.650923913,1,0,0,0,0,0,0,0,10
0,7c9b662025a9d1845dfd36f4b6d0a3718fb991d2,20,9XrX,2088,254,78.3,8.2,4.316,7.131,66,19,1616,115,66,19,1616,115,66,19,1616,115,66,19,1616,115,2.222222222,0,0.010458568,0,0.628154762,0.019642857,0,0.05,0.95,0.74,0.778269662,0.814559777,0.472,0.510439079,0.378,0.415111838,0.500996945,0.44,0.629922833,0.49,0.5,0.415,0.405,0.414081613,0.280608867,0.404580981,0.441709265,0.417058824,0.45,0.410559765,0.418528203,0.405013809,0.4046369,0.402036778,0.414947414,0.38861402,0.39125,0.415,0.414617809,0.498587994,0.4275,0.408504481,0.422131783,0,0,0,0,0,0,0,1,8
